,username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
8874,IkkaVijayTrends,,@mammukka Latest LockDown Mass Look #Bilal | #MegastarMammootty,4,9,0,1277507976975147008,https://twitter.com/IkkaVijayTrends/status/1277507976975147008,1262661882097176577,2020-06-29 07:43:31+00:00,Mon Jun 29 07:43:31 +0000 2020,#Bilal #MegastarMammootty,@mammukka,,
8875,anuj_cscdc,,Many congratulations to all our VLEs who crosses over 200 crores rupees transaction during covid-19 lockdown. One of the toughest task done by our VLEs during lockdown. Special thanks to all our VLEs #csc diwas @Dipansh53466951 @CSCegov @CSCUttarPradesh,0,5,0,1277507960600588288,https://twitter.com/anuj_cscdc/status/1277507960600588288,1257276126000410624,2020-06-29 07:43:27+00:00,Mon Jun 29 07:43:27 +0000 2020,,@Dipansh53466951 @CSCegov @CSCUttarPradesh,,
8876,DravidAazad,,Students and unemployed job aspirants all across the country have been hit hard due to the #lockdown. They are not in a condition to pay rent right now. Plz the respective state Govt. to bring a waiver for at least 4 months' rent for such students. #NO_EXAM_NO_ROOM_RENT_NO_FEES,26,22,3,1277507956213309440,https://twitter.com/DravidAazad/status/1277507956213309440,1249647605665001472,2020-06-29 07:43:26+00:00,Mon Jun 29 07:43:26 +0000 2020,#lockdown #NO_EXAM_NO_ROOM_RENT_NO_FEES,,,
8877,KAUSHIK_IArmy,,India unlocking key sectors that remained in lockdown for decades: PM Modi in 'Mann ki Baat' @BJP4India @BJP4Bengal @BJPBarackpore,0,0,0,1277507941478752263,https://twitter.com/KAUSHIK_IArmy/status/1277507941478752263,2539379401,2020-06-29 07:43:22+00:00,Mon Jun 29 07:43:22 +0000 2020,,@BJP4India @BJP4Bengal @BJPBarackpore,,
8878,Rais1Sahab,,@collector_dewas according to government Rule no exam will be manage during lockdown But in dewas Holy Trinity HSC School Will Have Supplimentry Exam of Class 9th from 1st of July. According to Government Genral promotion given to Class 9th. Please Take Some Action.,0,0,0,1277507935690620930,https://twitter.com/Rais1Sahab/status/1277507935690620930,890559706770661377,2020-06-29 07:43:21+00:00,Mon Jun 29 07:43:21 +0000 2020,,@collector_dewas,,
8879,Prakashgmb,virmehta23,Lockdown is not best solution. We didn't recommended govt to impose lockdown - medical expert team,0,0,0,1277507878073614336,https://twitter.com/Prakashgmb/status/1277507878073614336,841990517013520384,2020-06-29 07:43:07+00:00,Mon Jun 29 07:43:07 +0000 2020,,,,
8880,NehemiahHRD,,These paid trolls are very sincere to their bosses even during #Covid_19 #lockdown they work for home tirelessly,1,4,0,1277507875934400512,https://twitter.com/NehemiahHRD/status/1277507875934400512,26966115,2020-06-29 07:43:07+00:00,Mon Jun 29 07:43:07 +0000 2020,#Covid_19 #lockdown,,,
8881,msnindia,,Another COVID-19 lockdown in Hyderabad? Telangana CM asks govt machinery to ‘be ready’ ,0,0,0,1277507813044965377,https://twitter.com/msnindia/status/1277507813044965377,14213195,2020-06-29 07:42:52+00:00,Mon Jun 29 07:42:52 +0000 2020,,,,http://www.msn.com/en-in/news/newsindia/another-covid-19-lockdown-in-hyderabad-telangana-cm-asks-govt-machinery-to-be-ready/ar-BB16468N?ocid=ob-tw-enin-476
8882,SumanthramanFC,,"#TN Medical expert committee didn't recommend #lockdown this time,its not the only solution for this pandemic,areas of vulnerability should be found and they needed to be locked.Cases have increased coz of #Publictransport, so it shouldn't be allowed - @kprabhdeep",2,3,0,1277507800462049280,https://twitter.com/SumanthramanFC/status/1277507800462049280,1203172123474137088,2020-06-29 07:42:49+00:00,Mon Jun 29 07:42:49 +0000 2020,#TN #lockdown #Publictransport,@kprabhdeep,,
8883,Rais1Sahab,,@highereduminmp according to government Rule no exam will be manage during lockdown But in dewas Holy Trinity HSC School Will Have Supplimentry Exam of Class 9th from 1st of July. According to Government Genral promotion given to Class 9th. Please Take Some Action.,0,0,0,1277507740005396481,https://twitter.com/Rais1Sahab/status/1277507740005396481,890559706770661377,2020-06-29 07:42:34+00:00,Mon Jun 29 07:42:34 +0000 2020,,@highereduminmp,,
8884,aadhirabharathi,,TN Medical expert team has not recommended for a complete lockdown.,0,6,0,1277507723987267584,https://twitter.com/aadhirabharathi/status/1277507723987267584,2854516824,2020-06-29 07:42:31+00:00,Mon Jun 29 07:42:31 +0000 2020,,,,
8885,Sallu_gooner,,Smart lockdown ,0,0,0,1277507709454168064,https://twitter.com/Sallu_gooner/status/1277507709454168064,149176885,2020-06-29 07:42:27+00:00,Mon Jun 29 07:42:27 +0000 2020,,,,
8886,narain_ankita1,DrRPNishank,"If conditions are okay to conduct exams as big as NEET&JEE,then why all other exams are postponed ?Why has the railways stopped till Aug12? Why some states have extended the lockdown?Sir please consider this issue and #healthoverexams #PostponeNEETandJEE @PMOIndia @DG_NTA",2,1,0,1277507655892733957,https://twitter.com/narain_ankita1/status/1277507655892733957,754024929226428416,2020-06-29 07:42:14+00:00,Mon Jun 29 07:42:14 +0000 2020,#healthoverexams #PostponeNEETandJEE,@PMOIndia @DG_NTA,,
8887,vinay8410,,Author Khyrunnisa A’s lockdown reading list for you ,0,0,0,1277507653955211265,https://twitter.com/vinay8410/status/1277507653955211265,3237565206,2020-06-29 07:42:14+00:00,Mon Jun 29 07:42:14 +0000 2020,,,,https://news.vkcorp84.com/blog/2020/06/29/author-khyrunnisa-as-lockdown-reading-list-for-you/
8888,SinoHeart,BangtanINDIA,Lockdown effect... BTS did so much for us in this lockdown... ,0,1,0,1277507651098816512,https://twitter.com/SinoHeart/status/1277507651098816512,2509620246,2020-06-29 07:42:13+00:00,Mon Jun 29 07:42:13 +0000 2020,,,,
8889,SALEEMBASHAJBA1,,Unlock 2.0 #tn_Together_Againstcorona #tngovt #lockdown ,0,0,0,1277507620488658946,https://twitter.com/SALEEMBASHAJBA1/status/1277507620488658946,1237317128719482880,2020-06-29 07:42:06+00:00,Mon Jun 29 07:42:06 +0000 2020,#tn_Together_Againstcorona #tngovt #lockdown,,,
8890,Siri672618,republic,"Days have turned harder with the outbreak of covid -19 .From the first day of lockdown to till date ,a brahmin family in tenali ,AP have been offering food to nearly 1000 poverty-stricken everyday.The ladies here are employed by them.Let's support them . ",0,2,1,1277507581435494406,https://twitter.com/Siri672618/status/1277507581435494406,1149909581797085186,2020-06-29 07:41:57+00:00,Mon Jun 29 07:41:57 +0000 2020,,,,
8891,14Devansh,TheBombae_girl,No lockdown or what,0,0,0,1277507552121516032,https://twitter.com/14Devansh/status/1277507552121516032,772837602038734848,2020-06-29 07:41:50+00:00,Mon Jun 29 07:41:50 +0000 2020,,,,
8892,WIEF_Foundation,,"He continued to emphasise that because of Covid-19 and the global lockdown, the economy has worsen in the last three months versus the three years that it took in 2008. This has resulted in a projection of USD30 trillion deficit by 2023. #wiefidealab2020 #wyn #wief",0,0,0,1277507524002844672,https://twitter.com/WIEF_Foundation/status/1277507524002844672,960218089,2020-06-29 07:41:43+00:00,Mon Jun 29 07:41:43 +0000 2020,#wiefidealab2020 #wyn #wief,,,
8893,SOUMYAJITBERA11,Soham_XD,"Also trains are not avbl till 12th august, many states extended their lockdown period till 31st july... Can every student of INDIA afford private cars to go to the halls, as using public transport is too much risky? @DrRPNishank #postponejeeneet2020",1,0,0,1277507446013956096,https://twitter.com/SOUMYAJITBERA11/status/1277507446013956096,1199349230466240512,2020-06-29 07:41:24+00:00,Mon Jun 29 07:41:24 +0000 2020,#postponejeeneet2020,@DrRPNishank,,
8894,nikhilyadav07_,,"CJI rides a 50 Lakh motorcycle belonging to a BJP leader at Raj Bhavan Nagpur, without a mask or helmet, at a time when he keeps the SC in Lockdown mode denying citizens their fundamental right to access Justice! ",0,0,0,1277507375755231232,https://twitter.com/nikhilyadav07_/status/1277507375755231232,1119190329155047426,2020-06-29 07:41:07+00:00,Mon Jun 29 07:41:07 +0000 2020,,,,
8895,king_rizu,,"Till date @CMOTamilNadu had the Expert committee to blame for Lockdown, today I see the committee is deliberately saying it did not recommend lockdown... Blame game... @RKRadhakrishn @savukku @itzmylife",28,176,3,1277507375214194690,https://twitter.com/king_rizu/status/1277507375214194690,87254372,2020-06-29 07:41:07+00:00,Mon Jun 29 07:41:07 +0000 2020,,@CMOTamilNadu @RKRadhakrishn @savukku @itzmylife,,
8896,TechKashif,,Hyderabad Lockdown Update: Greater Hyderabad likely to shut for 15 days to curb Covid-19 | Hyderabad News – Times of India ,0,0,0,1277507372743884800,https://twitter.com/TechKashif/status/1277507372743884800,1203327532008902657,2020-06-29 07:41:07+00:00,Mon Jun 29 07:41:07 +0000 2020,,,,https://ift.tt/2AdftZH
8897,help2humanity,,Either continue with the lockdown or dont! It can't be both together. #MumbaiTraffic #innovatice2kms,0,2,0,1277507339172507649,https://twitter.com/help2humanity/status/1277507339172507649,801893696,2020-06-29 07:40:59+00:00,Mon Jun 29 07:40:59 +0000 2020,#MumbaiTraffic #innovatice2kms,,,
8898,nitin84india,,It looks like a dumb move!! This lockdown must open. Mumbai police is wasting their's and other people's time. ,1,2,1,1277507319392169989,https://twitter.com/nitin84india/status/1277507319392169989,60359615,2020-06-29 07:40:54+00:00,Mon Jun 29 07:40:54 +0000 2020,,,,
8899,BoxDigi,,Build your Brand bottoms up with the magic of DigiBox a one stop integrated digital marketing and advertising solution. Get in touch with us on 8770473342 #marketing #digitalmarketing #renovateyourbrand #marketingatitsbest #lockdown #socialmediamarketing,1,1,0,1277507312450588672,https://twitter.com/BoxDigi/status/1277507312450588672,1147031825291739136,2020-06-29 07:40:52+00:00,Mon Jun 29 07:40:52 +0000 2020,#marketing #digitalmarketing #renovateyourbrand #marketingatitsbest #lockdown #socialmediamarketing,,,
8900,Siri672618,timesofindia,"Days have turned harder with the outbreak of covid -19 .From the first day of lockdown to till date ,a brahmin family in tenali ,AP have been offering food to nearly 1000 poverty-stricken everyday.The ladies here are employed by them.Let's support them . ",0,0,0,1277507286492041216,https://twitter.com/Siri672618/status/1277507286492041216,1149909581797085186,2020-06-29 07:40:46+00:00,Mon Jun 29 07:40:46 +0000 2020,,,,
8901,PriyancaShukla,Adani_Elec_Mum,Also where are the hard copies of bill during lockdown? Show me who took reading and what was the reading ur employee took ? Or u are charging 90 rs per unit instead of 9 Rs per unit?,0,0,2,1277507279726624769,https://twitter.com/PriyancaShukla/status/1277507279726624769,1097771389388505088,2020-06-29 07:40:45+00:00,Mon Jun 29 07:40:45 +0000 2020,,,,
8902,Rais1Sahab,,according to government Rule no exam will be manage during lockdown But in dewas Holy Trinity HSC School Will Have Supplimentry Exam of Class 9th from 1st of July. According to Government Genral promotion given to Class 9th. Please Take Some Action.,0,0,0,1277507277889536000,https://twitter.com/Rais1Sahab/status/1277507277889536000,890559706770661377,2020-06-29 07:40:44+00:00,Mon Jun 29 07:40:44 +0000 2020,,,,
8903,RishirajKalita4,gpsinghassam,Wish for their speedy recovery. They have done a great job throughout the #lockdown period. Hope they gets well soon. Salute to the #CoronaWarriors.,0,0,0,1277507171974955008,https://twitter.com/RishirajKalita4/status/1277507171974955008,1024531324218961920,2020-06-29 07:40:19+00:00,Mon Jun 29 07:40:19 +0000 2020,#lockdown #CoronaWarriors,,,
8904,janand67,,"@elonmusk Birthday greetings. I have an idea, wherein Covid 19 can be eradicated within 45 days. Lockdown can be lifted except for few industries. International travel can open up. No vaccination required. Where can I sell my Idea please.",0,0,0,1277507125929840640,https://twitter.com/janand67/status/1277507125929840640,139139014,2020-06-29 07:40:08+00:00,Mon Jun 29 07:40:08 +0000 2020,,@elonmusk,,
8905,tsolaiaj,,Medical doctor team not recommended for TN lockdown after June 30 so don't worry guys romba worst poromo rightu,0,1,0,1277507124025688066,https://twitter.com/tsolaiaj/status/1277507124025688066,326626281,2020-06-29 07:40:07+00:00,Mon Jun 29 07:40:07 +0000 2020,,,,
8906,sriky73,RKRadhakrishn,Now only this expert committee is saying this. What were they doing when the intense lockdown was announced. Idiots,0,1,0,1277507112084500483,https://twitter.com/sriky73/status/1277507112084500483,50268675,2020-06-29 07:40:05+00:00,Mon Jun 29 07:40:05 +0000 2020,,,,
8907,Ri_flect,,"In this lockdown period, many have the privilege to keeping children attuned to education. The Underpriveledged children dont have access to necessary resources, putting a pause on their academic endeavours. Let’s Help CRY's frontline workers http://ketto.org/riyasenforcryindia",12,261,11,1277507072846774272,https://twitter.com/Ri_flect/status/1277507072846774272,3209215320,2020-06-29 07:39:55+00:00,Mon Jun 29 07:39:55 +0000 2020,,,,http://ketto.org/riyasenforcryindia
8908,itsme_rrr9438,sumanthraman,"but CM will announce lockdown for sure!!! Now other locations in TN needs to be concentrated, else for sure we will head towards a disaster!!!",0,4,1,1277507056191238145,https://twitter.com/itsme_rrr9438/status/1277507056191238145,1177130701310685184,2020-06-29 07:39:51+00:00,Mon Jun 29 07:39:51 +0000 2020,,,,
8909,AalmaniSaleem,,"While pandemic & ensuing lockdown, sindh saw many organization part taking in relief activities, one among them was #InamFoundation which headed by PPP leader @sharjeelinam . The relief activity of #IFoundation was served in Hyderabad and other districts of sindh @BBhuttoZardari",6,7,0,1277507041855188992,https://twitter.com/AalmaniSaleem/status/1277507041855188992,1267362412317085696,2020-06-29 07:39:48+00:00,Mon Jun 29 07:39:48 +0000 2020,#InamFoundation #IFoundation,@sharjeelinam @BBhuttoZardari,,
8910,Nivi45,sumanthraman,Surely EPS don't have fund and capability to control humanitary crisis due to lockdown. It must be sole reason.,0,0,1,1277506994090332161,https://twitter.com/Nivi45/status/1277506994090332161,891648421978816512,2020-06-29 07:39:36+00:00,Mon Jun 29 07:39:36 +0000 2020,,,,
8911,forextrade11,,BUY_USOIL_375 Trading Levels : 37.5-36.5|34.5-33.5 Risk=0.5point||TP = 39.0 OIL IMP—OIL BUY on Level as 2nd Lockdown can not bear by any countries. OPEC+ will support supply cut . TP-40 https://twitter.com/forextrade11/status/1276417508958851073,0,0,0,1277506911382851584,https://twitter.com/forextrade11/status/1277506911382851584,904804614318415872,2020-06-29 07:39:17+00:00,Mon Jun 29 07:39:17 +0000 2020,,,,https://twitter.com/forextrade11/status/1276417508958851073
8912,sanjayvarshney,PMOIndia,"Sir while our visionary PM is 'unlocking' the Indian economy gradually to keep it alive despite of the #Covid19, we here in Kamrup metro of Assam are back to 14 Days 'Strict Lockdown' since 28th Jun to 12th July.. How to survive.. ",0,0,0,1277506896920850433,https://twitter.com/sanjayvarshney/status/1277506896920850433,77487094,2020-06-29 07:39:13+00:00,Mon Jun 29 07:39:13 +0000 2020,#Covid19,,,
8913,Gopal10057841,,Medical Expert Committee recommends no to extend lockdown in Tamilnadu further. #TNCoronaUpdate #TNCoronaLockdown #BreakingNews,0,2,1,1277506857041453056,https://twitter.com/Gopal10057841/status/1277506857041453056,1075408711877685248,2020-06-29 07:39:04+00:00,Mon Jun 29 07:39:04 +0000 2020,#TNCoronaUpdate #TNCoronaLockdown #BreakingNews,,,
8914,PriyancaShukla,Adani_Elec_Mum,"My account Number 101638124 attaching meter readings taken on “24 June 2020” . U generates bill approx on 10th! Now explain how my bill is 20150/- ? Attaching bills of march, April, May along . No extra appliances.infact Due to lockdown people gone home town! ",0,0,9,1277506838720733186,https://twitter.com/PriyancaShukla/status/1277506838720733186,1097771389388505088,2020-06-29 07:38:59+00:00,Mon Jun 29 07:38:59 +0000 2020,,,,
8915,infonepaltours1,St_Malachys,"#Everyone #Namaste #areyou #guyes #Thinking?.., #After #Pandemic #Lockdown #Make #plan #Hiking #Trekking #in #Nepal ???????? https://www.intrekking.com http://www.intrekking.com Let's follow the link",0,2,0,1277506836791345152,https://twitter.com/infonepaltours1/status/1277506836791345152,1040138168060628992,2020-06-29 07:38:59+00:00,Mon Jun 29 07:38:59 +0000 2020,#Everyone #Namaste #areyou #guyes #Thinking #After #Pandemic #Lockdown #Make #plan #Hiking #Trekking #in #Nepal,,,"https://www.intrekking.com,http://www.intrekking.com,https://www.intrekking.com"
8916,ROBGuwahati,,"Shri. Chayan Deb from Chandinamurah in Agartala district, #Tripura thanked the Govt for providing free 15kg rice &amp; 3kg dal under #PMGKY for his family during this #lockdown @PIB_India @BOC_MIB @BjpBiplab @mygovtripura",3,3,0,1277506826238668801,https://twitter.com/ROBGuwahati/status/1277506826238668801,735421000645386240,2020-06-29 07:38:56+00:00,Mon Jun 29 07:38:56 +0000 2020,#Tripura #PMGKY #lockdown,@PIB_India @BOC_MIB @BjpBiplab @mygovtripura,,
8917,jsamdaniel,,TN EXPERT MEDICAL TEAM SAYS ITS NOT RECOMMENDING LOCKDOWN EXPERT TEAM: HAVE NOT RECOMMENDED LOCKDOWN. DOUBLING TIME HAS INCREASED IN CHENNAI. ITS GOOD NO NEED FOR PANIC ABOUT SPIKE DETECTION HELPS US TO SAVE LIVES FEVER CLINICS RECOMMENDED,15,39,3,1277506814251155457,https://twitter.com/jsamdaniel/status/1277506814251155457,49587515,2020-06-29 07:38:54+00:00,Mon Jun 29 07:38:54 +0000 2020,,,,
8918,Tangy_Chilli_,,In foreign country: Bahut beautiful tattoo hai. In India : Ye kya bnwa liya ab tere ko govt. job nahi milegi.,0,6,2,1277506795313827841,https://twitter.com/Tangy_Chilli_/status/1277506795313827841,739384682077249538,2020-06-29 07:38:49+00:00,Mon Jun 29 07:38:49 +0000 2020,,,,
8919,Covid19TNUpdate,,#TNLockdown Expert Medical committee says they have not recommended extension of lockdown in Tamil Nadu. #covid,3,25,0,1277506785989890055,https://twitter.com/Covid19TNUpdate/status/1277506785989890055,983374019737956354,2020-06-29 07:38:47+00:00,Mon Jun 29 07:38:47 +0000 2020,#TNLockdown #covid,,,
8920,ParauhaYatish,,"@KapilSharmaK9 love u bro ur show's very fantastic &amp; loving U have great qualities. I love your shows. This is very helpful in lockdown days to make us happy and tention free. Thank you. Wish u all the best to you, and your whole team I love your show #Thekapilsharmashow",3,5,0,1277506748811632640,https://twitter.com/ParauhaYatish/status/1277506748811632640,967333320991244294,2020-06-29 07:38:38+00:00,Mon Jun 29 07:38:38 +0000 2020,#Thekapilsharmashow,@KapilSharmaK9,,
8921,JeniOfficel,,Expert Medical committee says they have not recommended extension of lockdown in Tamil Nadu. #covid,1,5,0,1277506743065391104,https://twitter.com/JeniOfficel/status/1277506743065391104,443804448,2020-06-29 07:38:37+00:00,Mon Jun 29 07:38:37 +0000 2020,#covid,,,
8922,SunilPatelBSB,,"5 dead, 3 injured in the #KarachiTerrorAttack at #KarachiStockExchange #Terrorists attack. Terrorists are also working from home in #Covid_19 #Lockdown #StopTerrorism #UNSC",0,0,0,1277506727705886720,https://twitter.com/SunilPatelBSB/status/1277506727705886720,521315885,2020-06-29 07:38:33+00:00,Mon Jun 29 07:38:33 +0000 2020,#KarachiTerrorAttack #KarachiStockExchange #Terrorists #Covid_19 #Lockdown #StopTerrorism #UNSC,,,
8923,Siri672618,ANI,"Days have turned harder with the outbreak of covid -19 .From the first day of lockdown to till date ,a brahmin family in tenali ,AP have been offering food to nearly 1000 poverty-stricken everyday.The ladies here are employed by them.Let's support them . ",1,2,1,1277506696886157317,https://twitter.com/Siri672618/status/1277506696886157317,1149909581797085186,2020-06-29 07:38:26+00:00,Mon Jun 29 07:38:26 +0000 2020,,,,
8924,nyshawnn,chitraravi,Watching the news now..mostly area wise lockdown and not complete lockdown,1,2,0,1277506657812013056,https://twitter.com/nyshawnn/status/1277506657812013056,144078576,2020-06-29 07:38:16+00:00,Mon Jun 29 07:38:16 +0000 2020,,,,
8925,sumanthraman,,Expert Medical committee says they have not recommended extension of lockdown in Tamil Nadu. #covid,129,1129,87,1277506624844730369,https://twitter.com/sumanthraman/status/1277506624844730369,54436268,2020-06-29 07:38:08+00:00,Mon Jun 29 07:38:08 +0000 2020,#covid,,,
8926,N_sujatha08,imanojprabakar,What does this mean? Is the lockdown getting extended or not? Medical council didn’t recommend extension means ?,0,1,1,1277506585313460226,https://twitter.com/N_sujatha08/status/1277506585313460226,2824672194,2020-06-29 07:37:59+00:00,Mon Jun 29 07:37:59 +0000 2020,,,,
8927,LeoTwitz,,No recommendation for another lockdown - Medical expert committee,0,0,0,1277506561028403203,https://twitter.com/LeoTwitz/status/1277506561028403203,134052970,2020-06-29 07:37:53+00:00,Mon Jun 29 07:37:53 +0000 2020,,,,
8928,KimmiSingh19,KimmiSingh19,And I am from Jharkhand and here lockdown extend to 31 July ..even trains are cancel ..till 12 August .and buses too...how how we reach our exam centre if by chance we reach what can u give guarantee that it is safe for us and our family.....,0,0,0,1277506558499454977,https://twitter.com/KimmiSingh19/status/1277506558499454977,1276098892702994433,2020-06-29 07:37:53+00:00,Mon Jun 29 07:37:53 +0000 2020,,,,
8929,Hariindic,,No recommendation for another lockdown. Lockdown alone is not a solution for #COVID19 - Medical and public health experts. #TamilNadu,13,37,2,1277506545140396033,https://twitter.com/Hariindic/status/1277506545140396033,141439024,2020-06-29 07:37:49+00:00,Mon Jun 29 07:37:49 +0000 2020,#COVID19 #TamilNadu,,,
8930,sanjusadagopan,,"#TN Medical expert committee didn't recommend lockdown this time,its not the only solution for this pandemic,areas of vulnerability should be found and they needed to be locked.Cases have increased coz of Public transport, so it shouldn't be allowed - @kprabhdeep",3,28,2,1277506538807033857,https://twitter.com/sanjusadagopan/status/1277506538807033857,2665430941,2020-06-29 07:37:48+00:00,Mon Jun 29 07:37:48 +0000 2020,#TN,@kprabhdeep,,
8931,sowmyadental,,Visit https://sowmyadentalclinic.com/appointment/ Whats App us to learn more:- https://wa.me/919160439707 #smiledesigning #invisalign #teethstraightening #invisblebraces #teethbraces #bracesjourney #safedentalclinic #dentist #dentistry #dentalclinic #cosmeticdentistry #lockdown #emergencydentist RT,0,0,1,1277506537947140096,https://twitter.com/sowmyadental/status/1277506537947140096,907514863550791680,2020-06-29 07:37:48+00:00,Mon Jun 29 07:37:48 +0000 2020,#smiledesigning #invisalign #teethstraightening #invisblebraces #teethbraces #bracesjourney #safedentalclinic #dentist #dentistry #dentalclinic #cosmeticdentistry #lockdown #emergencydentist,,,"https://sowmyadentalclinic.com/appointment/,https://wa.me/919160439707"
8932,zalia211,pedoqpop,Aww cute laa.. cara posing pon..,0,0,0,1277506478690177025,https://twitter.com/zalia211/status/1277506478690177025,87913107,2020-06-29 07:37:34+00:00,Mon Jun 29 07:37:34 +0000 2020,,,,
8933,DennisJesudasan,,"#Lockdown is a broad weapon; but no point in extending lockdown for six months: Medical and public health experts, after meeting #TamilNadu Chief Minister Edappadi K. Palaniswami over #COVID19 @THChennai",11,48,4,1277506454144970752,https://twitter.com/DennisJesudasan/status/1277506454144970752,64750841,2020-06-29 07:37:28+00:00,Mon Jun 29 07:37:28 +0000 2020,#Lockdown #TamilNadu #COVID19,@THChennai,,
8934,Siri672618,republic,"Days have turned harder with the outbreak of covid -19 .From the first day of lockdown to till date ,a brahmin family in tenali ,AP have been offering food to nearly 1000 poverty-stricken everyday.The ladies here are employed by them.Let's support them . ",0,0,0,1277506440953905152,https://twitter.com/Siri672618/status/1277506440953905152,1149909581797085186,2020-06-29 07:37:25+00:00,Mon Jun 29 07:37:25 +0000 2020,,,,
8935,SMRS23,Amit_smiling,Lockdown ,0,0,0,1277506424130596865,https://twitter.com/SMRS23/status/1277506424130596865,378504583,2020-06-29 07:37:21+00:00,Mon Jun 29 07:37:21 +0000 2020,,,,https://twitter.com/Amit_smiling/status/1277500127343554560
8936,udayavani_web,,"#TaapseePannu complains about high electricity bill during lockdown, Adani responds ",0,1,1,1277506397362515968,https://twitter.com/udayavani_web/status/1277506397362515968,292906969,2020-06-29 07:37:14+00:00,Mon Jun 29 07:37:14 +0000 2020,#TaapseePannu,,,https://bit.ly/2Zer9E2
8937,Mohamme89828421,,Telangana CM KCR sir is going to take a decision on lockdown in @GHMC cases are very rapidly increasing pless take better decisions on complete lockdown and please take a final decision of exams. @TelanganaCMO @SabithaindraTRS @TSNSUI @KTRTRS,0,0,0,1277506394724265984,https://twitter.com/Mohamme89828421/status/1277506394724265984,1209517928191684608,2020-06-29 07:37:14+00:00,Mon Jun 29 07:37:14 +0000 2020,,@ghmc @TelanganaCMO @SabithaindraTRS @TSNSUI @KTRTRS,,
8938,Rao_InderjitS,,"Due to lockdown &amp; social distancing to contain the pandemic, @GoIStats have begun to actively explore alternative &amp; efficient options for data collection, adhering to Int'l standards. By leveraging technology to bring out timely &amp; quality statistics for policy interventions.(3/3)",9,23,0,1277506376172888068,https://twitter.com/Rao_InderjitS/status/1277506376172888068,2383466154,2020-06-29 07:37:09+00:00,Mon Jun 29 07:37:09 +0000 2020,,@GoIStats,,
8939,altaf111prince,MuradSaeedPTI,"So what, are you proposing masses to resort to your so called smart lockdown in the face of all the havoc wrecked by ur govt.... No jaan bakhshi for u people",0,0,0,1277506347710513152,https://twitter.com/altaf111prince/status/1277506347710513152,1436216521,2020-06-29 07:37:02+00:00,Mon Jun 29 07:37:02 +0000 2020,,,,
8940,MaheshSenthi,,All those who #BoycottNetflix...do let me know how your lockdown days go ,1,0,0,1277506266105958400,https://twitter.com/MaheshSenthi/status/1277506266105958400,415425744,2020-06-29 07:36:43+00:00,Mon Jun 29 07:36:43 +0000 2020,#BoycottNetflix,,,
8941,nileshbutani,pratikmukane,I think the Lockdown is over in Mumbai. All words said by our CM are nicely ignored by these individuals who I believe are in Essential services ? Only 10-20% workforce is allowed if I am not wrong. God Bless Mumbai @CMOMaharashtra @uddhavthackeray @ShivSena @CabipoolMUM,0,1,0,1277506265632010240,https://twitter.com/nileshbutani/status/1277506265632010240,58478634,2020-06-29 07:36:43+00:00,Mon Jun 29 07:36:43 +0000 2020,,@CMOMaharashtra @uddhavthackeray @ShivSena @CabipoolMUM,,
8942,AudaciousPalash,,Most of tribal men have migrated to other places to work before lockdown. Tribal woman like Ranjana ji is carrying out duty to look after her family alone. It has been impossible for her to do so. @ceiempowers provided food provisions for 1 month for her family.,0,0,1,1277506209969369088,https://twitter.com/AudaciousPalash/status/1277506209969369088,900602078518624256,2020-06-29 07:36:30+00:00,Mon Jun 29 07:36:30 +0000 2020,,@CEIempowers,,
8943,IndiaToday,,"An editorial in Shiv Sena mouthpiece 'Saamana' claimed that nearly 1.50 lakh migrant labourers, who went to their native places during the #lockdown, have returned to #Maharashtra as they ""do not have any work"" back home. #Mumbai #coronavirus",7,22,4,1277506206769115136,https://twitter.com/IndiaToday/status/1277506206769115136,19897138,2020-06-29 07:36:29+00:00,Mon Jun 29 07:36:29 +0000 2020,#lockdown #Maharashtra #Mumbai #coronavirus,,,https://www.indiatoday.in/india/story/shiv-sena-nitin-gadkari-1695098-2020-06-29
8944,abhisaarsurana,RoadsOfMumbai,"@@CMOMaharashtra it’s high time to stop all these, remove all lockdown and unlock.. remember you had said, “better live with the virus”? Now what happened and what change your mind? Stop ruin people’s life!",0,1,0,1277506183276851200,https://twitter.com/abhisaarsurana/status/1277506183276851200,162830095,2020-06-29 07:36:23+00:00,Mon Jun 29 07:36:23 +0000 2020,,@CMOMaharashtra,,
8945,SunithaSekar,,"""C. Gopalakrishnan, an artiste playing the ‘pambai’ was left without any source of livelihood in the wake of the COVID-19 lockdown. He now works as a daily wage labourer at a brick kiln and tile manufacturing unit in Panakudi,"" @THChennai",0,3,0,1277506181129359360,https://twitter.com/SunithaSekar/status/1277506181129359360,247221418,2020-06-29 07:36:23+00:00,Mon Jun 29 07:36:23 +0000 2020,,@THChennai,,https://www.thehindu.com/news/national/tamil-nadu/robbed-of-livelihood-folk-artistes-work-as-daily-wage-labourers/article31941398.ece
8946,hitesh_thakkar3,Adani_Elec_Mum,"High Bills every Month. No in Reliance's Time, y so?? Double the bill rate is been levied. And no waive off inspite in the Lockdown tweeted.",0,1,0,1277506170752765954,https://twitter.com/hitesh_thakkar3/status/1277506170752765954,308428507,2020-06-29 07:36:20+00:00,Mon Jun 29 07:36:20 +0000 2020,,,,
